Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,89.61000061035156,89.72000122070312,85.97000122070312,86.86000061035156,83.02192687988281,11925300
2022-03-22,87.4000015258789,89.0999984741211,87.1500015258789,87.88999938964844,84.00641632080078,8447400
2022-03-23,87.36000061035156,87.70999908447266,86.0999984741211,86.22000122070312,82.41020202636719,7670500
2022-03-24,86.83000183105469,87.1500015258789,85.55999755859375,87.12000274658203,83.27044677734375,6163400
2022-03-25,87.38999938964844,87.66999816894531,86.22000122070312,87.44999694824219,83.58585357666016,7048100
2022-03-28,87.4800033569336,88.41999816894531,86.75,88.37999725341797,84.47476196289062,5981000
2022-03-29,89.69999694824219,91.9000015258789,89.66000366210938,91.2300033569336,87.1988296508789,8963200
2022-03-30,90.75,91.54000091552734,90.4000015258789,91.02999877929688,87.00765991210938,8122100
2022-03-31,91.31999969482422,92.62999725341797,90.97000122070312,90.97000122070312,86.95032501220703,11306100
2022-04-01,91.5,91.88999938964844,90.4800033569336,91.48999786376953,87.44733428955078,6516300
2022-04-04,87.88999938964844,88.45999908447266,86.18000030517578,88.08999633789062,84.19756317138672,16243100
2022-04-05,86.55999755859375,86.62000274658203,83.81999969482422,84.12000274658203,80.40299987792969,17525800
2022-04-06,83.6500015258789,83.88999938964844,82.06999969482422,83.36000061035156,79.67658233642578,10567000
2022-04-07,82.98999786376953,83.5,81.44999694824219,83.12000274658203,79.44718933105469,10869100
2022-04-08,83.19000244140625,83.19000244140625,81.33999633789062,81.5199966430664,77.91788482666016,9286800
2022-04-11,80.87999725341797,81.73999786376953,80.29000091552734,80.68000030517578,77.11499786376953,8623200
2022-04-12,80.83000183105469,81.2699966430664,79.6500015258789,79.79000091552734,76.26432800292969,8472500
2022-04-13,79.87999725341797,81.30999755859375,79.61000061035156,80.91999816894531,77.34439086914062,8604400
2022-04-14,80.75,81.08000183105469,79.25,79.5,75.98713684082031,9567200
2022-04-18,79.04000091552734,79.97000122070312,78.87999725341797,79.5999984741211,76.08273315429688,7797300
2022-04-19,79.62000274658203,81.54000091552734,79.41000366210938,81.22000122070312,77.63114166259766,8622100
2022-04-20,81.30999755859375,81.5199966430664,80.0,80.16999816894531,76.62752532958984,8368800
2022-04-21,81.05000305175781,81.19000244140625,78.7300033569336,78.95999908447266,75.47100067138672,8152500
2022-04-22,78.88999938964844,79.4800033569336,77.77999877929688,77.91999816894531,74.4769515991211,10315500
2022-04-25,77.37999725341797,78.08000183105469,76.7300033569336,77.9800033569336,74.53430938720703,10259000
2022-04-26,77.48999786376953,77.58000183105469,75.62999725341797,75.62999725341797,72.28814697265625,8800500
2022-04-27,75.37999725341797,76.43000030517578,74.68000030517578,74.73999786376953,71.43746948242188,8467300
2022-04-28,75.62000274658203,77.0999984741211,74.86000061035156,76.58000183105469,73.1961669921875,8818500
2022-04-29,76.0199966430664,76.7699966430664,74.4800033569336,74.63999938964844,71.34188842773438,9199300
2022-05-02,75.25,75.72000122070312,73.47000122070312,75.37000274658203,72.03963470458984,12379000
2022-05-03,75.72000122070312,75.79000091552734,73.37999725341797,74.33000183105469,71.04559326171875,15570100
2022-05-04,79.30999755859375,82.87000274658203,77.91999816894531,81.63999938964844,78.03257751464844,30199700
2022-05-05,80.43000030517578,81.22000122070312,77.12999725341797,77.4800033569336,74.05640411376953,19114700
2022-05-06,77.02999877929688,77.19999694824219,75.20999908447266,76.5199966430664,73.13880920410156,11165800
2022-05-09,75.23999786376953,76.55000305175781,73.33000183105469,73.48999786376953,70.2426986694336,12863600
2022-05-10,74.8499984741211,75.05000305175781,71.61000061035156,71.86000061035156,68.68472290039062,14085900
2022-05-11,71.55000305175781,71.94999694824219,69.95999908447266,70.05999755859375,66.96426391601562,12118100
2022-05-12,69.1500015258789,70.02999877929688,68.38999938964844,69.9000015258789,67.28190612792969,15460600
2022-05-13,71.87999725341797,75.7300033569336,71.87999725341797,75.5999984741211,72.7684097290039,18156300
2022-05-16,74.94000244140625,75.44000244140625,72.30999755859375,72.41999816894531,69.70751190185547,11435300
2022-05-17,74.01000213623047,74.3499984741211,72.83999633789062,73.72000122070312,70.95882415771484,12454500
2022-05-18,73.1500015258789,73.54000091552734,70.77999877929688,71.27999877929688,68.6102066040039,10576500
2022-05-19,71.0999984741211,72.41999816894531,70.33000183105469,71.93000030517578,69.23587799072266,11193700
2022-05-20,72.87999725341797,73.43000030517578,71.45999908447266,73.38999938964844,70.64118957519531,15941800
2022-05-23,73.7300033569336,74.2699966430664,72.56999969482422,73.41999816894531,70.6700668334961,10741900
2022-05-24,72.97000122070312,73.33000183105469,71.2699966430664,72.72000122070312,69.99627685546875,9227700
2022-05-25,72.72000122070312,73.5,71.93000030517578,72.4800033569336,69.76526641845703,8344400
2022-05-26,72.94999694824219,74.7699966430664,72.87000274658203,74.48999786376953,71.69998931884766,8940900
2022-05-27,75.2300033569336,76.72000122070312,75.1500015258789,76.70999908447266,73.83683013916016,8498400
2022-05-31,76.97000122070312,79.66000366210938,76.55000305175781,78.5,75.55978393554688,23361800
2022-06-01,78.75,78.87999725341797,76.05000305175781,76.27999877929688,73.4229507446289,7579000
2022-06-02,76.54000091552734,79.5,75.8499984741211,79.41999816894531,76.4453353881836,10241500
2022-06-03,79.0,79.9000015258789,78.31999969482422,79.05000305175781,76.08920288085938,10415700
2022-06-06,79.69999694824219,81.30000305175781,78.52999877929688,78.9800033569336,76.02182006835938,7239400
2022-06-07,78.56999969482422,79.75,78.26000213623047,79.47000122070312,76.49346923828125,5517100
2022-06-08,78.9000015258789,79.7699966430664,78.26000213623047,78.47000122070312,75.53091430664062,5178300
2022-06-09,77.97000122070312,80.2699966430664,77.7300033569336,78.91000366210938,75.95443725585938,13248100
2022-06-10,77.0199966430664,77.79000091552734,75.66000366210938,75.66999816894531,72.8357925415039,8694300
2022-06-13,73.08999633789062,74.01000213623047,71.91000366210938,72.36000061035156,69.6497573852539,9282800
2022-06-14,72.8499984741211,73.83999633789062,71.52999877929688,72.30999755859375,69.60163879394531,7635600
2022-06-15,73.25,75.2699966430664,73.11000061035156,74.19000244140625,71.41122436523438,7682300
2022-06-16,72.43000030517578,72.61000061035156,70.3499984741211,70.94999694824219,68.29257202148438,10147000
2022-06-17,71.08000183105469,72.44000244140625,70.7699966430664,71.87000274658203,69.17813110351562,9824300
2022-06-21,73.05999755859375,73.16999816894531,72.02999877929688,72.95999908447266,70.22728729248047,7872500
2022-06-22,72.37000274658203,73.81999969482422,72.22000122070312,73.30000305175781,70.55455780029297,6702200
2022-06-23,73.86000061035156,75.36000061035156,73.51000213623047,75.19999694824219,72.3833999633789,6586400
2022-06-24,75.66000366210938,78.1500015258789,75.55000305175781,78.11000061035156,75.18439483642578,18012000
2022-06-27,78.0,78.44000244140625,77.2699966430664,77.68000030517578,74.7705078125,6672200
2022-06-28,78.38999938964844,79.88999938964844,76.19000244140625,76.33999633789062,73.48069763183594,7206400
2022-06-29,76.20999908447266,77.1500015258789,75.63999938964844,76.43000030517578,73.56732177734375,8983900
2022-06-30,76.01000213623047,76.87999725341797,74.87000274658203,76.38999938964844,73.52882385253906,6781100
2022-07-01,76.7300033569336,79.47000122070312,76.54000091552734,79.26000213623047,76.29134368896484,7539200
2022-07-05,78.0199966430664,79.55000305175781,77.36000061035156,79.5199966430664,76.54158782958984,8087800
2022-07-06,79.83000183105469,80.47000122070312,78.18000030517578,78.86000061035156,75.90631103515625,4652800
2022-07-07,78.80999755859375,79.6500015258789,78.37000274658203,79.23999786376953,76.27207946777344,5395600
2022-07-08,78.69000244140625,79.62999725341797,78.2699966430664,79.27999877929688,76.3105697631836,3927100
2022-07-11,78.8499984741211,79.05000305175781,77.43000030517578,77.9000015258789,74.9822769165039,5351500
2022-07-12,78.36000061035156,79.44000244140625,77.37999725341797,77.76000213623047,74.8475112915039,5393400
2022-07-13,75.98999786376953,78.54000091552734,75.7300033569336,77.91999816894531,75.00151062011719,3897500
2022-07-14,77.08999633789062,78.37000274658203,76.80999755859375,78.19999694824219,75.27102661132812,4504500
2022-07-15,78.61000061035156,80.20999908447266,78.61000061035156,79.62000274658203,76.63786315917969,5584100
2022-07-18,80.02999877929688,81.66999816894531,80.0,80.2300033569336,77.22499084472656,6768800
2022-07-19,81.11000061035156,82.66999816894531,80.91000366210938,82.55000305175781,79.45809936523438,5949200
2022-07-20,82.4800033569336,83.47000122070312,81.88999938964844,83.2699966430664,80.15113067626953,6850600
2022-07-21,82.94999694824219,83.61000061035156,82.6500015258789,83.54000091552734,80.4110107421875,7695300
2022-07-22,84.16000366210938,84.43000030517578,82.83999633789062,83.58999633789062,80.45913696289062,6283600
2022-07-25,83.58999633789062,83.69999694824219,81.04000091552734,81.5,78.44743347167969,5861100
2022-07-26,81.22000122070312,81.41999816894531,80.0,80.30999755859375,77.302001953125,6587000
2022-07-27,81.2300033569336,83.41000366210938,81.12000274658203,82.95999908447266,79.85274505615234,6372600
2022-07-28,83.19000244140625,84.88999938964844,82.81999969482422,84.66999816894531,81.49868774414062,5594600
2022-07-29,84.5999984741211,84.9800033569336,83.93000030517578,84.77999877929688,81.60457611083984,5802700
2022-08-01,84.19000244140625,85.58999633789062,84.02999877929688,84.91000366210938,81.72970581054688,7313700
2022-08-02,84.69999694824219,85.13999938964844,83.62000274658203,83.70999908447266,80.57465362548828,7254700
2022-08-03,86.01000213623047,87.97000122070312,83.91000366210938,87.2699966430664,84.00131225585938,12915700
2022-08-04,87.20999908447266,88.27999877929688,86.56999969482422,86.87999725341797,83.62592315673828,7086700
2022-08-05,85.76000213623047,86.1500015258789,84.91999816894531,85.7300033569336,82.51899719238281,4835100
2022-08-08,86.1500015258789,86.86000061035156,85.41999816894531,85.72000122070312,82.5093765258789,4878400
2022-08-09,85.73999786376953,85.83000183105469,84.45999908447266,84.83999633789062,81.66233825683594,3498400
2022-08-10,86.5,86.9000015258789,86.08999633789062,86.48999786376953,83.25053405761719,5072300
2022-08-11,86.94000244140625,87.55000305175781,86.5,87.2699966430664,84.47992706298828,5595700
2022-08-12,87.30999755859375,88.4000015258789,87.19000244140625,88.30999755859375,85.48667907714844,5154000
2022-08-15,88.11000061035156,89.25,88.01000213623047,89.16000366210938,86.30950927734375,5601000
2022-08-16,88.77999877929688,89.93000030517578,88.54000091552734,89.4000015258789,86.54183197021484,4580800
2022-08-17,88.4000015258789,89.0,87.86000061035156,88.3499984741211,85.52539825439453,3831300
2022-08-18,88.02999877929688,88.77999877929688,87.68000030517578,88.55000305175781,85.71900177001953,3428300
2022-08-19,87.7699966430664,87.97000122070312,86.55000305175781,86.91999816894531,84.14111328125,4597700
2022-08-22,85.37999725341797,85.55000305175781,84.33999633789062,84.94999694824219,82.23410034179688,5915200
2022-08-23,84.8499984741211,85.61000061035156,84.58000183105469,84.69000244140625,81.982421875,4560400
2022-08-24,84.76000213623047,86.4800033569336,84.4800033569336,86.05000305175781,83.29894256591797,4386000
2022-08-25,86.3499984741211,87.62999725341797,86.30000305175781,87.38999938964844,84.5960922241211,4236300
2022-08-26,87.51000213623047,87.98999786376953,83.95999908447266,84.05999755859375,81.37254333496094,6674900
2022-08-29,83.19999694824219,84.66000366210938,83.04000091552734,84.12000274658203,81.43063354492188,5035500
2022-08-30,84.18000030517578,85.0199966430664,82.69000244140625,83.41000366210938,80.74333953857422,6812500
2022-08-31,83.87000274658203,84.76000213623047,83.6500015258789,84.06999969482422,81.38224029541016,6570100
2022-09-01,83.69999694824219,85.47000122070312,82.93000030517578,85.4000015258789,82.66971588134766,7556800
2022-09-02,85.47000122070312,85.7699966430664,82.55000305175781,82.94000244140625,80.28836822509766,10336800
2022-09-06,83.06999969482422,84.62000274658203,81.66999816894531,84.5199966430664,81.8178482055664,11062800
2022-09-07,85.11000061035156,88.62000274658203,84.91999816894531,88.30999755859375,85.48667907714844,9946800
2022-09-08,87.30000305175781,89.4800033569336,87.16000366210938,89.45999908447266,86.59991455078125,7721100
2022-09-09,89.5,89.94999694824219,88.63999938964844,88.69000244140625,85.85453796386719,7094600
2022-09-12,89.7699966430664,90.37999725341797,88.54000091552734,89.06999969482422,86.22238159179688,9078900
2022-09-13,86.72000122070312,89.30000305175781,86.06999969482422,87.83999633789062,85.03170013427734,16033600
2022-09-14,89.56999969482422,93.4800033569336,89.51000213623047,92.69999694824219,89.73632049560547,24320600
2022-09-15,92.08999633789062,93.1500015258789,91.7300033569336,92.22000122070312,89.27167510986328,11052400
2022-09-16,91.1500015258789,92.0999984741211,90.6500015258789,91.30999755859375,88.39076232910156,11987600
2022-09-19,90.88999938964844,92.55000305175781,90.83000183105469,92.13999938964844,89.19422149658203,6287000
2022-09-20,91.66000366210938,92.0199966430664,90.0999984741211,90.79000091552734,87.88739776611328,6560000
2022-09-21,91.29000091552734,91.5199966430664,88.56999969482422,88.5999984741211,85.76741027832031,8806800
2022-09-22,88.0,88.0199966430664,84.37999725341797,84.69999694824219,81.9920883178711,9953000
2022-09-23,83.9000015258789,84.44000244140625,83.2300033569336,84.16999816894531,81.47904205322266,7153200
2022-09-26,84.30999755859375,86.02999877929688,84.27999877929688,84.80999755859375,82.09857940673828,7583500
2022-09-27,85.97000122070312,86.5,83.16999816894531,84.27999877929688,81.58551025390625,8628800
2022-09-28,84.68000030517578,87.4800033569336,84.25,87.11000061035156,84.3250503540039,7850800
2022-09-29,86.80999755859375,87.33999633789062,85.61000061035156,86.56999969482422,83.80230712890625,6881500
2022-09-30,86.56999969482422,86.69999694824219,84.1500015258789,84.26000213623047,81.566162109375,7737500
2022-10-03,84.75,86.22000122070312,83.80000305175781,85.62000274658203,82.88268280029297,6739900
2022-10-04,87.08999633789062,88.94999694824219,86.86000061035156,88.51000213623047,85.68028259277344,5982400
2022-10-05,87.7300033569336,90.63999938964844,87.55000305175781,90.12000274658203,87.23881530761719,7980800
2022-10-06,90.19000244140625,90.9000015258789,89.26000213623047,89.3499984741211,86.49342346191406,6893800
2022-10-07,88.54000091552734,88.9000015258789,86.30000305175781,87.02999877929688,84.24759674072266,6606400
2022-10-10,87.01000213623047,87.56999969482422,86.12999725341797,87.05999755859375,84.27664947509766,5092400
2022-10-11,86.70999908447266,87.19999694824219,85.63999938964844,86.20999908447266,83.45381927490234,5531300
2022-10-12,87.0,88.05999755859375,86.41000366210938,86.87000274658203,84.09272003173828,5261900
2022-10-13,85.08999633789062,89.97000122070312,84.70999908447266,89.37000274658203,86.5127944946289,7616600
2022-10-14,90.01000213623047,90.69999694824219,86.23999786376953,86.37000274658203,83.60870361328125,6315200
2022-10-17,87.9000015258789,89.22000122070312,87.80999755859375,88.9000015258789,86.05782318115234,6255300
2022-10-18,90.11000061035156,90.47000122070312,88.08000183105469,88.95999908447266,86.11590576171875,5484400
2022-10-19,88.38999938964844,89.12999725341797,87.01000213623047,87.5199966430664,84.72193145751953,6473400
2022-10-20,87.33000183105469,88.2300033569336,86.47000122070312,86.79000091552734,84.01527404785156,4540700
2022-10-21,87.0,88.97000122070312,86.55999755859375,88.61000061035156,85.77709197998047,9088800
2022-10-24,86.9000015258789,87.51000213623047,82.43000030517578,83.76000213623047,81.08214569091797,16499300
2022-10-25,84.0999984741211,86.0,84.0999984741211,85.20999908447266,82.48578643798828,10674000
2022-10-26,85.61000061035156,88.2300033569336,85.4800033569336,85.88999938964844,83.14405059814453,9987000
2022-10-27,86.12999725341797,86.4000015258789,84.08000183105469,85.27999877929688,82.55355834960938,9524600
2022-10-28,85.16999816894531,87.79000091552734,84.30999755859375,87.0999984741211,84.31535339355469,8284900
2022-10-31,86.5999984741211,87.56999969482422,85.94999694824219,86.58999633789062,83.82166290283203,7401100
2022-11-01,88.05999755859375,88.87999725341797,86.58000183105469,87.0999984741211,84.31535339355469,6219600
2022-11-02,87.2699966430664,88.58000183105469,84.52999877929688,84.58000183105469,81.87593078613281,7653200
2022-11-03,84.06999969482422,85.47000122070312,82.97000122070312,84.68000030517578,81.97273254394531,8855100
2022-11-04,91.9800033569336,93.5999984741211,90.5199966430664,91.86000061035156,88.92318725585938,20194300
2022-11-07,91.66999816894531,92.36000061035156,89.27999877929688,90.44999694824219,87.55826568603516,10190200
2022-11-08,90.91999816894531,93.77999877929688,90.91999816894531,92.75,89.78472900390625,9675500
2022-11-09,91.61000061035156,92.5999984741211,91.33999633789062,91.62999725341797,89.2103042602539,6271200
2022-11-10,93.88999938964844,96.41999816894531,93.33000183105469,96.26000213623047,93.71804809570312,10408400
2022-11-11,96.76000213623047,98.66999816894531,96.56999969482422,97.37999725341797,94.80846405029297,8294400
2022-11-14,97.12999725341797,98.55999755859375,96.69000244140625,97.41999816894531,94.847412109375,8521100
2022-11-15,98.91000366210938,99.52999877929688,97.29000091552734,97.83000183105469,95.24658966064453,6410000
2022-11-16,96.5199966430664,97.95999908447266,96.26000213623047,97.06999969482422,94.50664520263672,5348900
2022-11-17,95.20999908447266,97.01000213623047,95.0999984741211,96.97000122070312,94.40929412841797,5245600
2022-11-18,97.75,98.3499984741211,97.12999725341797,97.94999694824219,95.36341857910156,5964800
2022-11-21,96.98999786376953,98.48999786376953,96.69999694824219,98.31999969482422,95.7236557006836,4499200
2022-11-22,98.5,98.7300033569336,97.5199966430664,98.43000030517578,95.83074188232422,5398600
2022-11-23,98.48999786376953,100.08000183105469,98.2699966430664,99.5199966430664,96.8919448852539,5944900
2022-11-25,99.63999938964844,99.87999725341797,98.5199966430664,99.55999755859375,96.93090057373047,2320000
2022-11-28,98.98999786376953,100.16000366210938,98.55999755859375,98.66000366210938,96.0546646118164,5257300
2022-11-29,98.95999908447266,99.33000183105469,98.19999694824219,98.66000366210938,96.0546646118164,4423900
2022-11-30,99.05000305175781,102.55999755859375,98.5199966430664,102.19999694824219,99.50118255615234,15000800
2022-12-01,102.33000183105469,103.55999755859375,101.94999694824219,103.37000274658203,100.64029693603516,7452300
2022-12-02,102.0199966430664,105.54000091552734,101.81999969482422,105.05000305175781,102.27593231201172,7916900
2022-12-05,103.38999938964844,104.23999786376953,103.0,103.55000305175781,100.81554412841797,9285800
2022-12-06,103.81999969482422,104.19000244140625,101.44000244140625,102.08000183105469,99.38435363769531,8383000
2022-12-07,101.29000091552734,102.97000122070312,101.05999755859375,101.87000274658203,99.1799087524414,4194300
2022-12-08,102.73999786376953,103.91000366210938,102.4000015258789,103.73999786376953,101.00052642822266,5465100
2022-12-09,103.43000030517578,103.5,101.75,101.79000091552734,99.10201263427734,7999600
2022-12-12,101.12999725341797,102.8499984741211,100.81999969482422,102.69999694824219,99.98797607421875,5796000
2022-12-13,104.81999969482422,105.19999694824219,100.98999786376953,102.11000061035156,99.41356658935547,7066000
2022-12-14,102.31999969482422,103.30000305175781,100.69999694824219,102.19000244140625,99.491455078125,5624000
2022-12-15,101.20999908447266,101.55000305175781,99.44999694824219,99.98999786376953,97.34954833984375,7244400
2022-12-16,99.27999877929688,99.54000091552734,98.0199966430664,98.83000183105469,96.22018432617188,13862300
2022-12-19,98.43000030517578,98.80999755859375,97.7300033569336,98.30000305175781,95.70417785644531,5771100
2022-12-20,98.19000244140625,98.58000183105469,97.2699966430664,98.0,95.41210174560547,4533500
2022-12-21,96.72000122070312,99.06999969482422,96.3499984741211,98.66999816894531,96.06439971923828,5566300
2022-12-22,98.44999694824219,98.55999755859375,96.16999816894531,97.76000213623047,95.1784439086914,4756900
2022-12-23,97.58999633789062,98.30000305175781,96.87999725341797,98.2699966430664,95.67496490478516,3944500
2022-12-27,98.56999969482422,99.45999908447266,98.20999908447266,99.19999694824219,96.58039855957031,4402500
2022-12-28,99.41000366210938,99.91000366210938,98.38999938964844,98.5999984741211,95.99625396728516,3491500
2022-12-29,99.0,100.6500015258789,98.66999816894531,99.7699966430664,97.1353530883789,3976100
2022-12-30,99.19000244140625,99.25,98.23999786376953,99.19999694824219,96.58039855957031,3988900
2023-01-03,100.55999755859375,101.16999816894531,99.47000122070312,100.83000183105469,98.16736602783203,6607700
2023-01-04,102.69000244140625,104.7300033569336,102.55000305175781,104.45999908447266,101.70150756835938,8166600
2023-01-05,104.48999786376953,105.0999984741211,103.48999786376953,104.43000030517578,101.67230224609375,5575100
2023-01-06,105.37999725341797,107.0,105.01000213623047,106.69000244140625,103.87261962890625,9644100
2023-01-09,106.5199966430664,106.68000030517578,104.43000030517578,104.73999786376953,101.97410583496094,10124800
2023-01-10,104.36000061035156,106.43000030517578,104.16999816894531,106.0,103.20084381103516,4183600
2023-01-11,105.80999755859375,106.44000244140625,104.86000061035156,106.30000305175781,103.49291229248047,5634400
2023-01-12,106.29000091552734,106.44000244140625,105.16999816894531,105.8499984741211,103.0548095703125,4882000
2023-01-13,105.06999969482422,107.30000305175781,105.06999969482422,107.2300033569336,104.39836120605469,5529700
2023-01-17,106.94999694824219,107.5999984741211,106.30999755859375,106.75,103.93103790283203,7477200
2023-01-18,107.13999938964844,107.47000122070312,104.91000366210938,105.0,102.22725677490234,5725800
2023-01-19,105.0,105.69999694824219,104.23999786376953,104.26000213623047,101.50679779052734,5115800
2023-01-20,104.4000015258789,105.19999694824219,103.88999938964844,105.04000091552734,102.26620483398438,6543500
2023-01-23,105.04000091552734,106.88999938964844,104.4000015258789,106.20999908447266,103.40530395507812,6320500
2023-01-24,106.4000015258789,106.87000274658203,105.41000366210938,106.63999938964844,103.82393646240234,5517200
2023-01-25,106.05999755859375,107.13999938964844,105.9000015258789,106.9800033569336,104.15496826171875,5416900
2023-01-26,107.30000305175781,108.80000305175781,107.05999755859375,108.76000213623047,105.88795471191406,6324100
2023-01-27,108.73999786376953,109.76000213623047,108.33999633789062,109.0199966430664,106.14109802246094,6851100
2023-01-30,108.26000213623047,108.87000274658203,107.41999816894531,108.4000015258789,105.53746795654297,6880700
2023-01-31,108.26000213623047,109.1500015258789,107.5,109.13999938964844,106.25792694091797,5816300
2023-02-01,108.97000122070312,110.77999877929688,107.9800033569336,109.98999786376953,107.0854721069336,5841200
2023-02-02,110.04000091552734,110.83000183105469,108.0,109.1500015258789,106.26765441894531,9852900
2023-02-03,104.58000183105469,106.44000244140625,103.04000091552734,104.30000305175781,101.54573059082031,15200500
2023-02-06,104.0,106.16999816894531,103.30000305175781,105.0199966430664,102.2467269897461,6392200
2023-02-07,104.83000183105469,107.37999725341797,104.55999755859375,106.83000183105469,104.00892639160156,6207500
2023-02-08,106.31999969482422,106.54000091552734,105.6500015258789,106.30000305175781,103.49291229248047,5557500
2023-02-09,105.7300033569336,106.61000061035156,105.5999984741211,106.05000305175781,103.76689147949219,5608400
2023-02-10,105.5199966430664,107.26000213623047,105.47000122070312,107.08999633789062,104.78449249267578,6298600
2023-02-13,107.44999694824219,108.93000030517578,107.27999877929688,108.5199966430664,106.1837158203125,5192400
2023-02-14,107.93000030517578,108.47000122070312,106.69999694824219,107.9800033569336,105.65534210205078,5109400
2023-02-15,107.5,109.0,107.26000213623047,109.0,106.65338897705078,4059100
2023-02-16,107.76000213623047,109.0999984741211,107.41000366210938,107.54000091552734,105.22480773925781,4596800
2023-02-17,106.73999786376953,107.45999908447266,106.2300033569336,107.0999984741211,104.79428100585938,6876400
2023-02-21,105.5,105.94999694824219,104.70999908447266,104.77999877929688,102.52423095703125,5438000
2023-02-22,105.41000366210938,105.94000244140625,104.38999938964844,104.7699966430664,102.51444244384766,7523700
2023-02-23,105.51000213623047,105.51000213623047,102.62999725341797,103.51000213623047,101.28157043457031,6857900
2023-02-24,102.6500015258789,102.72000122070312,100.81999969482422,101.5999984741211,99.41268920898438,6019700
2023-02-27,102.33000183105469,103.30000305175781,102.1500015258789,102.44000244140625,100.23461151123047,5235100
2023-02-28,101.98999786376953,102.94999694824219,101.9000015258789,102.08999633789062,99.89213562011719,5186500
2023-03-01,102.19000244140625,102.33000183105469,100.91000366210938,101.43000030517578,99.24635314941406,5382200
2023-03-02,101.27999877929688,103.16999816894531,100.94000244140625,103.01000213623047,100.7923355102539,4777600
2023-03-03,103.4000015258789,104.69000244140625,103.01000213623047,104.55000305175781,102.2991943359375,4882100
2023-03-06,104.44999694824219,105.94000244140625,104.44000244140625,104.98999786376953,102.72970581054688,5237100
2023-03-07,104.98999786376953,105.68000030517578,103.12000274658203,103.33999633789062,101.11522674560547,3976300
2023-03-08,102.9000015258789,103.0199966430664,101.7300033569336,102.5,100.29331970214844,4225500
2023-03-09,102.73999786376953,102.75,99.95999908447266,100.30000305175781,98.14067840576172,5732300
2023-03-10,100.62000274658203,101.23999786376953,99.02999877929688,99.37999725341797,97.24048614501953,6641900
2023-03-13,98.91000366210938,100.19999694824219,98.37000274658203,99.08000183105469,96.94694519042969,6408200
2023-03-14,100.11000061035156,100.37999725341797,98.47000122070312,99.45999908447266,97.31876373291016,6248800
2023-03-15,98.4000015258789,99.37000274658203,97.27999877929688,99.33999633789062,97.20133972167969,6603300
2023-03-16,99.13999938964844,100.70999908447266,99.02999877929688,100.43000030517578,98.26787567138672,8188600
2023-03-17,99.06999969482422,99.29000091552734,97.83999633789062,98.69999694824219,96.57512664794922,10189700
2023-03-20,99.0999984741211,100.22000122070312,98.93000030517578,99.8499984741211,97.70037078857422,4864000
2023-03-21,100.51000213623047,101.19000244140625,100.13999938964844,100.54000091552734,98.3755111694336,4743700
2023-03-22,100.69000244140625,101.4800033569336,99.05999755859375,99.12000274658203,96.986083984375,5917700
2023-03-23,99.33999633789062,100.12999725341797,97.5199966430664,98.41999816894531,96.30115509033203,6879200
2023-03-24,98.22000122070312,98.43000030517578,97.19000244140625,98.33999633789062,96.2228775024414,4685400
2023-03-27,98.91999816894531,99.72000122070312,98.58000183105469,98.66000366210938,96.53599548339844,6022200
2023-03-28,98.13999938964844,98.91000366210938,98.08000183105469,98.72000122070312,96.59469604492188,4709800
2023-03-29,99.33000183105469,100.69000244140625,98.73999786376953,100.62000274658203,98.45379638671875,4946600
2023-03-30,101.44000244140625,101.69999694824219,100.6500015258789,101.31999969482422,99.13871765136719,4082600
2023-03-31,101.83999633789062,104.27999877929688,101.83999633789062,104.12999725341797,101.88822174072266,6900100
2023-04-03,104.05999755859375,104.94000244140625,103.66999816894531,104.8499984741211,102.59272766113281,3855400
2023-04-04,104.8499984741211,105.01000213623047,103.3499984741211,104.0,101.76102447509766,3854400
2023-04-05,103.9800033569336,105.69999694824219,103.93000030517578,104.9000015258789,102.64163970947266,5170900
2023-04-06,104.9000015258789,105.16000366210938,104.0199966430664,104.68000030517578,102.42638397216797,3155700
2023-04-10,103.55000305175781,104.81999969482422,103.06999969482422,104.73999786376953,102.4850845336914,3761600
2023-04-11,105.05999755859375,106.4000015258789,104.91999816894531,105.73999786376953,103.46355438232422,4010600
2023-04-12,106.23999786376953,106.58000183105469,105.3499984741211,105.5999984741211,103.32657623291016,4606000
2023-04-13,106.37999725341797,107.2300033569336,106.25,106.98999786376953,104.6866455078125,4367600
2023-04-14,106.91000366210938,108.16999816894531,106.8499984741211,107.47000122070312,105.15631103515625,3963300
2023-04-17,107.95999908447266,108.6500015258789,107.55999755859375,108.30999755859375,105.97823333740234,4780700
2023-04-18,108.87000274658203,109.2300033569336,107.7300033569336,107.91000366210938,105.58685302734375,5300500
2023-04-19,107.69000244140625,107.86000061035156,107.08000183105469,107.16000366210938,104.85299682617188,4617800
2023-04-20,106.19000244140625,107.58000183105469,106.19000244140625,107.05000305175781,104.745361328125,4297200
2023-04-21,107.30000305175781,108.77999877929688,106.66000366210938,108.19000244140625,105.8608169555664,4522800
2023-04-24,108.19000244140625,109.29000091552734,108.04000091552734,109.29000091552734,106.93714141845703,5940700
2023-04-25,108.91000366210938,111.11000061035156,108.83000183105469,109.33999633789062,106.98605346679688,8747100
2023-04-26,109.01000213623047,112.33000183105469,109.01000213623047,111.47000122070312,109.07020568847656,8081600
2023-04-27,111.38999938964844,112.87999725341797,111.18000030517578,112.75,110.3226547241211,7618500
